ID,year,month,tifPath,Target,class
ID_v3TWLE_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_v3TWLE_2024_01.tif,Rubber,3
ID_YNHm9l_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_YNHm9l_2024_01.tif,Rubber,3
ID_QHgUrm_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_QHgUrm_2024_01.tif,Rubber,3
ID_8TzKpm_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_8TzKpm_2024_01.tif,Rubber,3
ID_S3J7jB_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_S3J7jB_2024_01.tif,Rubber,3
ID_ieUgW9_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_ieUgW9_2024_01.tif,Palm,2
ID_yh1765_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_yh1765_2024_01.tif,Palm,2
ID_68nnDH_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_68nnDH_2024_01.tif,Palm,2
ID_SnFErt_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_SnFErt_2024_01.tif,Rubber,3
ID_WrQBCo_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_WrQBCo_2024_01.tif,Rubber,3
ID_hc34JH_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_hc34JH_2024_01.tif,Rubber,3
ID_htDkK6_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_htDkK6_2024_01.tif,Rubber,3
ID_R2Ki50_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_R2Ki50_2024_01.tif,Palm,2
ID_BiR24C_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_BiR24C_2024_01.tif,Rubber,3
ID_Hpgkid_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Hpgkid_2024_01.tif,Rubber,3
ID_0qtG4C_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_0qtG4C_2024_01.tif,Rubber,3
ID_scGlYG_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_scGlYG_2024_01.tif,Palm,2
ID_yvn8RG_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_yvn8RG_2024_01.tif,Rubber,3
ID_Aqc6dq_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Aqc6dq_2024_01.tif,Rubber,3
ID_Wkn6iS_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Wkn6iS_2024_01.tif,Rubber,3
ID_lUrRcD_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_lUrRcD_2024_01.tif,Rubber,3
ID_esXQrq_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_esXQrq_2024_01.tif,Palm,2
ID_P4N0NB_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_P4N0NB_2024_01.tif,Rubber,3
ID_PQ6OsA_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_PQ6OsA_2024_01.tif,Rubber,3
ID_LvJjOD_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_LvJjOD_2024_01.tif,Rubber,3
ID_vw19m2_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_vw19m2_2024_01.tif,Rubber,3
ID_aFxzJl_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_aFxzJl_2024_01.tif,Palm,2
ID_4CSRKl_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_4CSRKl_2024_01.tif,Palm,2
ID_WH6ddr_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_WH6ddr_2024_01.tif,Palm,2
ID_huzUOq_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_huzUOq_2024_01.tif,Rubber,3
ID_FHfhnM_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_FHfhnM_2024_01.tif,Palm,2
ID_n0p0jT_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_n0p0jT_2024_01.tif,Palm,2
ID_0gJSJO_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_0gJSJO_2024_01.tif,Palm,2
ID_u3yhyI_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_u3yhyI_2024_01.tif,Palm,2
ID_LwLDcy_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_LwLDcy_2024_01.tif,Palm,2
ID_pFlhW4_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_pFlhW4_2024_01.tif,Rubber,3
ID_k1XMkW_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_k1XMkW_2024_01.tif,Rubber,3
ID_WdZsKe_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_WdZsKe_2024_01.tif,Palm,2
ID_mpoMJB_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_mpoMJB_2024_01.tif,Rubber,3
ID_W6scoG_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_W6scoG_2024_01.tif,Palm,2
ID_M51eXG_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_M51eXG_2024_01.tif,Rubber,3
ID_EKT0Wp_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_EKT0Wp_2024_01.tif,Palm,2
ID_Hr61bW_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Hr61bW_2024_01.tif,Rubber,3
ID_aBXm9U_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_aBXm9U_2024_01.tif,Rubber,3
ID_TZQTq5_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_TZQTq5_2024_01.tif,Rubber,3
ID_c0Y1a1_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_c0Y1a1_2024_01.tif,Rubber,3
ID_7hBxAI_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_7hBxAI_2024_01.tif,Rubber,3
ID_Ef8z5z_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Ef8z5z_2024_01.tif,Palm,2
ID_MENbqL_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_MENbqL_2024_01.tif,Rubber,3
ID_WUGtdr_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_WUGtdr_2024_01.tif,Rubber,3
ID_mmUbRw_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_mmUbRw_2024_01.tif,Rubber,3
ID_PvUysr_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_PvUysr_2024_01.tif,Palm,2
ID_ikRJQp_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ikRJQp_2024_01.tif,Rubber,3
ID_iKTnA8_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_iKTnA8_2024_01.tif,Rubber,3
ID_j51mAs_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_j51mAs_2024_01.tif,Rubber,3
ID_6mURZ6_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_6mURZ6_2024_01.tif,Rubber,3
ID_ZnFYMV_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_ZnFYMV_2024_01.tif,Palm,2
ID_ZrNCoj_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ZrNCoj_2024_01.tif,Rubber,3
ID_ogZyCg_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ogZyCg_2024_01.tif,Rubber,3
ID_OGbqDN_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_OGbqDN_2024_01.tif,Palm,2
ID_9gBJep_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_9gBJep_2024_01.tif,Rubber,3
ID_BAGbgY_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_BAGbgY_2024_01.tif,Rubber,3
ID_Fc886A_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Fc886A_2024_01.tif,Palm,2
ID_v1c8OM_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_v1c8OM_2024_01.tif,Palm,2
ID_EMtvde_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_EMtvde_2024_01.tif,Rubber,3
ID_aL64t2_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_aL64t2_2024_01.tif,Rubber,3
ID_1iRqQS_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_1iRqQS_2024_01.tif,Rubber,3
ID_7ISNsN_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_7ISNsN_2024_01.tif,Rubber,3
ID_NboaXQ_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_NboaXQ_2024_01.tif,Rubber,3
ID_Z2HDk7_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Z2HDk7_2024_01.tif,Rubber,3
ID_lZ72ng_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_lZ72ng_2024_01.tif,Rubber,3
ID_Gl4sCL_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Gl4sCL_2024_01.tif,Rubber,3
ID_CZ1qET_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_CZ1qET_2024_01.tif,Palm,2
ID_5zzUbM_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_5zzUbM_2024_01.tif,Rubber,3
ID_m0dK9n_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_m0dK9n_2024_01.tif,Palm,2
ID_73r9WI_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_73r9WI_2024_01.tif,Palm,2
ID_2N7Gm7_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_2N7Gm7_2024_01.tif,Rubber,3
ID_TPgOPR_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_TPgOPR_2024_01.tif,Rubber,3
ID_7PawpO_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_7PawpO_2024_01.tif,Palm,2
ID_PcgRT7_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_PcgRT7_2024_01.tif,Rubber,3
ID_Omlw9H_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Omlw9H_2024_01.tif,Rubber,3
ID_T644mc_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_T644mc_2024_01.tif,Cocoa,1
ID_qub9wC_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_qub9wC_2024_01.tif,Rubber,3
ID_ZHcmvs_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_ZHcmvs_2024_01.tif,Palm,2
ID_rTfMJC_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_rTfMJC_2024_01.tif,Rubber,3
ID_GI7XzY_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_GI7XzY_2024_01.tif,Rubber,3
ID_4s58Ud_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_4s58Ud_2024_01.tif,Rubber,3
ID_EgLvRM_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_EgLvRM_2024_01.tif,Rubber,3
ID_bmyvq9_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_bmyvq9_2024_01.tif,Rubber,3
ID_dpMiad_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_dpMiad_2024_01.tif,Rubber,3
ID_zi9STR_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_zi9STR_2024_01.tif,Palm,2
ID_etcb5H_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_etcb5H_2024_01.tif,Palm,2
ID_ai0aU0_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_ai0aU0_2024_01.tif,Rubber,3
ID_Ndx200_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Ndx200_2024_01.tif,Rubber,3
ID_jwM6OC_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_jwM6OC_2024_01.tif,Rubber,3
ID_AOC9cz_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_AOC9cz_2024_01.tif,Rubber,3
ID_Lfg91e_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Lfg91e_2024_01.tif,Rubber,3
ID_lkizon_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_lkizon_2024_01.tif,Rubber,3
ID_3Xu0GW_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_3Xu0GW_2024_01.tif,Rubber,3
ID_zB0e9Q_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_zB0e9Q_2024_01.tif,Rubber,3
ID_x6DnOE_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_x6DnOE_2024_01.tif,Rubber,3
ID_QYsn6i_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_QYsn6i_2024_01.tif,Palm,2
ID_fjxTeS_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_fjxTeS_2024_01.tif,Rubber,3
ID_nYp115_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_nYp115_2024_01.tif,Palm,2
ID_vFmh4I_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_vFmh4I_2024_01.tif,Palm,2
ID_f7wWeu_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_f7wWeu_2024_01.tif,Rubber,3
ID_uJwPHq_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_uJwPHq_2024_01.tif,Rubber,3
ID_e1iiHF_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_e1iiHF_2024_01.tif,Palm,2
ID_SrjMbq_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_SrjMbq_2024_01.tif,Rubber,3
ID_stAPe2_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_stAPe2_2024_01.tif,Palm,2
ID_hQtBbA_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_hQtBbA_2024_01.tif,Rubber,3
ID_5OnZjE_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_5OnZjE_2024_01.tif,Palm,2
ID_Xyyzwd_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Xyyzwd_2024_01.tif,Rubber,3
ID_A2IKKY_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_A2IKKY_2024_01.tif,Rubber,3
ID_mXdAXx_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_mXdAXx_2024_01.tif,Rubber,3
ID_c8cUyU_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_c8cUyU_2024_01.tif,Rubber,3
ID_P2JmHJ_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_P2JmHJ_2024_01.tif,Rubber,3
ID_I37Tg1_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_I37Tg1_2024_01.tif,Rubber,3
ID_wzDD7f_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_wzDD7f_2024_01.tif,Rubber,3
ID_Pdb7Re_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_Pdb7Re_2024_01.tif,Palm,2
ID_wUsV0K_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_wUsV0K_2024_01.tif,Rubber,3
ID_5E0NQX_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_5E0NQX_2024_01.tif,Rubber,3
ID_xQrs8I_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_xQrs8I_2024_01.tif,Rubber,3
ID_12oHHm_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_12oHHm_2024_01.tif,Rubber,3
ID_4n16cb_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_4n16cb_2024_01.tif,Rubber,3
ID_KIyPa6_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_KIyPa6_2024_01.tif,Rubber,3
ID_t2EkGW_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_t2EkGW_2024_01.tif,Cocoa,1
ID_NEdcUc_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Cocoa_ID_NEdcUc_2024_01.tif,Cocoa,1
ID_4eDWEe_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_4eDWEe_2024_01.tif,Rubber,3
ID_HFGCKB_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_HFGCKB_2024_01.tif,Rubber,3
ID_1CrLZ4_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_1CrLZ4_2024_01.tif,Rubber,3
ID_DenDUP_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_DenDUP_2024_01.tif,Rubber,3
ID_FRYNxA_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_FRYNxA_2024_01.tif,Rubber,3
ID_9xNhHM_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_9xNhHM_2024_01.tif,Rubber,3
ID_85uCE5_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_85uCE5_2024_01.tif,Palm,2
ID_aUoRK9_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_aUoRK9_2024_01.tif,Palm,2
ID_cbwnuq_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_cbwnuq_2024_01.tif,Rubber,3
ID_dIrues_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_dIrues_2024_01.tif,Rubber,3
ID_B31CBm_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_B31CBm_2024_01.tif,Palm,2
ID_cpaKlX_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_cpaKlX_2024_01.tif,Rubber,3
ID_oDHBO3_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_oDHBO3_2024_01.tif,Rubber,3
ID_MzyotZ_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_MzyotZ_2024_01.tif,Rubber,3
ID_jX8R6x_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_jX8R6x_2024_01.tif,Rubber,3
ID_EgQFak_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_EgQFak_2024_01.tif,Palm,2
ID_P9Hr71_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_P9Hr71_2024_01.tif,Rubber,3
ID_wCc2xm_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_wCc2xm_2024_01.tif,Rubber,3
ID_Qnsbms_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Qnsbms_2024_01.tif,Rubber,3
ID_X6hkKh_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_X6hkKh_2024_01.tif,Palm,2
ID_GcTqBi_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_GcTqBi_2024_01.tif,Rubber,3
ID_mvHgJD_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_mvHgJD_2024_01.tif,Palm,2
ID_98fgMG_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_98fgMG_2024_01.tif,Rubber,3
ID_iaGKq4_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_iaGKq4_2024_01.tif,Palm,2
ID_n99aQF_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_n99aQF_2024_01.tif,Palm,2
ID_EhotB9_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_EhotB9_2024_01.tif,Rubber,3
ID_iH1FEa_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_iH1FEa_2024_01.tif,Rubber,3
ID_saVmlU_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_saVmlU_2024_01.tif,Palm,2
ID_T5p7Pf_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_T5p7Pf_2024_01.tif,Palm,2
ID_GBz0DR_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_GBz0DR_2024_01.tif,Rubber,3
ID_flGTr2_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_flGTr2_2024_01.tif,Rubber,3
ID_D0GEo8_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_D0GEo8_2024_01.tif,Palm,2
ID_cIRXFk_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_cIRXFk_2024_01.tif,Rubber,3
ID_OnlNF8_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_OnlNF8_2024_01.tif,Rubber,3
ID_68ne5Y_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_68ne5Y_2024_01.tif,Rubber,3
ID_1NaZYZ_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_1NaZYZ_2024_01.tif,Rubber,3
ID_oyvTII_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_oyvTII_2024_01.tif,Palm,2
ID_vJlQuK_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_vJlQuK_2024_01.tif,Rubber,3
ID_2qCuB7_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_2qCuB7_2024_01.tif,Palm,2
ID_Lxoxdp_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_Lxoxdp_2024_01.tif,Rubber,3
ID_qsFIhv_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_qsFIhv_2024_01.tif,Rubber,3
ID_HazZJp_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_HazZJp_2024_01.tif,Rubber,3
ID_BLtQpi_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_BLtQpi_2024_01.tif,Rubber,3
ID_xd5iN8_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_xd5iN8_2024_01.tif,Palm,2
ID_TjBMCa_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_TjBMCa_2024_01.tif,Rubber,3
ID_dlFpp5_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_dlFpp5_2024_01.tif,Rubber,3
ID_HaKvw7_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_HaKvw7_2024_01.tif,Palm,2
ID_zUzVDf_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_zUzVDf_2024_01.tif,Rubber,3
ID_RgZ1V0_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_RgZ1V0_2024_01.tif,Rubber,3
ID_RRekft_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_RRekft_2024_01.tif,Rubber,3
ID_uZ0utB_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_uZ0utB_2024_01.tif,Palm,2
ID_PhrePH_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_PhrePH_2024_01.tif,Palm,2
ID_nFAt1k_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_nFAt1k_2024_01.tif,Rubber,3
ID_PnRzlZ_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Palm_ID_PnRzlZ_2024_01.tif,Palm,2
ID_NrXMvc_Jan,2024,Jan,/content/drive/MyDrive/train_s2_images_new_final/s2_Rubber_ID_NrXMvc_2024_01.tif,Rubber,3
